run_id,hm,parameter_name,real,low,high,median
results/run_359_979,True,scout_prob,0.359,0.1007530082154703,0.4907173089116364,0.2925072903708802
results/run_359_979,True,survival_prob,0.979,0.9757407734128604,0.9845339662705912,0.9801271804821571
results/run_199_986,False,scout_prob,0.199,0.13709904187610145,0.49037518889149323,0.31761341620809896
results/run_199_986,False,survival_prob,0.986,0.9852025724776614,0.9947605659167605,0.9898131274414949
results/run_199_986,True,scout_prob,0.199,0.13145727638843469,0.4931919146893193,0.3099261984701439
results/run_199_986,True,survival_prob,0.986,0.9852236246189587,0.9947002533092099,0.9899007769626214
results/run_488_964,False,scout_prob,0.488,0.006585223497478007,0.48998665650368406,0.2820380213957636
results/run_488_964,False,survival_prob,0.964,0.9503798596805065,0.9840271863638589,0.9617614020751202
results/run_488_964,True,scout_prob,0.488,0.015345615603286945,0.4892351287603447,0.25472426512631297
results/run_488_964,True,survival_prob,0.964,0.950214094441868,0.9719839765327063,0.9578452656229822
results/run_36_956,False,scout_prob,0.036,0.010470118527416427,0.4870736679214372,0.27517841572886903
results/run_36_956,False,survival_prob,0.956,0.9504277615678168,0.9837148184640402,0.9615556470942996
results/run_36_956,True,scout_prob,0.036,0.01992547848199471,0.483729360816989,0.25244988472966656
results/run_36_956,True,survival_prob,0.956,0.9503491920174789,0.9739921569637545,0.9580275760422685
results/run_158_990,False,scout_prob,0.158,0.136978023775953,0.490031973247211,0.3141162519368105
results/run_158_990,False,survival_prob,0.99,0.9852076738145105,0.9946937785433532,0.9898437880496933
results/run_158_990,True,scout_prob,0.158,0.14207530669411292,0.49024347209800523,0.32389126343255015
results/run_158_990,True,survival_prob,0.99,0.98524782863618,0.9947048230814944,0.9899007739920994
results/run_101_975,False,scout_prob,0.101,0.01005710907621453,0.48942489450808857,0.3021303455137261
results/run_101_975,False,survival_prob,0.975,0.9659919430094417,0.9846094588149458,0.9776296814945251
results/run_101_975,True,scout_prob,0.101,0.03424477644609862,0.4890615335381095,0.2814992191358763
results/run_101_975,True,survival_prob,0.975,0.9653029415405577,0.9744417852399271,0.9699082967853025
results/run_406_989,False,scout_prob,0.406,0.13020531519060036,0.4932020461616539,0.31023815157435514
results/run_406_989,False,survival_prob,0.989,0.9852631598263213,0.9947383032186469,0.9902077164015779
results/run_406_989,True,scout_prob,0.406,0.12692987899640665,0.48927463166814567,0.30722136350839885
results/run_406_989,True,survival_prob,0.989,0.9853861110229158,0.9947248189177962,0.9900411791947024
results/run_131_950,False,scout_prob,0.131,0.004671085730645984,0.4932028917331235,0.27924627488079784
results/run_131_950,False,survival_prob,0.95,0.9504665624854517,0.9836487874660333,0.9608454712661518
results/run_131_950,True,scout_prob,0.131,0.012209200586929028,0.48936005928624066,0.2588154689687818
results/run_131_950,True,survival_prob,0.95,0.9503473980709471,0.973331368230001,0.9580022287519963
results/run_299_956,False,scout_prob,0.299,0.009352480097784225,0.4919246223385482,0.2813499111128349
results/run_299_956,False,survival_prob,0.956,0.950572338258616,0.9840624760244967,0.9620812781963386
results/run_299_956,True,scout_prob,0.299,0.011804730952142609,0.4883917539328094,0.23471226326497707
results/run_299_956,True,survival_prob,0.956,0.9503060602970106,0.9730600356542937,0.9586029881737708
results/run_343_988,False,scout_prob,0.343,0.12912397953062985,0.4891419927627484,0.31490819752512506
results/run_343_988,False,survival_prob,0.988,0.9851806689138931,0.9947881929482159,0.9899463569118503
results/run_343_988,True,scout_prob,0.343,0.1294744196958683,0.49040484834954623,0.3116736866828335
results/run_343_988,True,survival_prob,0.988,0.9852092830029627,0.9946764644275201,0.9898143523691567
results/run_310_953,False,scout_prob,0.31,0.00804030062638276,0.4906460603832062,0.26403883372827935
results/run_310_953,False,survival_prob,0.953,0.9503483652582736,0.9830869606707997,0.9606436680357759
results/run_310_953,True,scout_prob,0.31,0.015643867707562504,0.4849662209014464,0.24460910642513722
results/run_310_953,True,survival_prob,0.953,0.9502927024254153,0.9641206714992226,0.9548782377834335
results/run_493_954,False,scout_prob,0.493,0.009093613929246824,0.486549940162955,0.2705603187257202
results/run_493_954,False,survival_prob,0.954,0.9504765055791736,0.9835497803566368,0.960686375442255
results/run_493_954,True,scout_prob,0.493,0.014529628692652367,0.48710273124931586,0.2465270764856596
results/run_493_954,True,survival_prob,0.954,0.9502912051218438,0.9723570514092428,0.9579308032466463
results/run_483_976,False,scout_prob,0.483,0.03475069723642467,0.48897267918676734,0.2742735788341634
results/run_483_976,False,survival_prob,0.976,0.9752857326309251,0.9901149027187676,0.9804798870488812
results/run_483_976,True,scout_prob,0.483,0.0415835143768852,0.4841920775960639,0.28281403790081083
results/run_483_976,True,survival_prob,0.976,0.9752491974012666,0.9916626847041624,0.9805606483968322
results/run_375_969,False,scout_prob,0.375,0.009101979879821177,0.4901148757694353,0.2958591210059231
results/run_375_969,False,survival_prob,0.969,0.9656507049770315,0.9846549379485999,0.9765704690988213
results/run_375_969,True,scout_prob,0.375,0.033821573082110874,0.49106051961505626,0.2782226934960546
results/run_375_969,True,survival_prob,0.969,0.9651376527094396,0.9747708338296139,0.9699073632619541
results/run_169_971,False,scout_prob,0.169,0.0059984497147066735,0.4907417567481389,0.30447428781118074
results/run_169_971,False,survival_prob,0.971,0.9657254621692447,0.984592154158374,0.9768749892072632
results/run_169_971,True,scout_prob,0.169,0.03588744147139711,0.48645603649685637,0.27378493107033886
results/run_169_971,True,survival_prob,0.971,0.9652184680258461,0.9743399584394825,0.9699738090652629
results/run_330_985,False,scout_prob,0.33,0.03691574838254611,0.4913560472688805,0.27017925305205576
results/run_330_985,False,survival_prob,0.985,0.9752911462379457,0.990869504292198,0.9806015834022256
results/run_330_985,True,scout_prob,0.33,0.06661919230224636,0.4855569528301067,0.279408255305196
results/run_330_985,True,survival_prob,0.985,0.9756733548732146,0.9849196577431735,0.9804335118233976
results/run_153_970,False,scout_prob,0.153,0.014169552462257649,0.490685454580639,0.3054202358555281
results/run_153_970,False,survival_prob,0.97,0.9658462726988816,0.9845486206149744,0.977240698286149
results/run_153_970,True,scout_prob,0.153,0.02260405196060842,0.490431344351404,0.27708861012633623
results/run_153_970,True,survival_prob,0.97,0.9652684351838684,0.9768507286700943,0.9717711384310697
